"AirTemperature","Pressure","Humidity","WaterTemperature","WindSpeed"
26.7,1010.8,76.3,27.22,13.8204
26.8,1010.7,77,27.19,14.6052
26.8,1010.6,76.6,27.2,14.1048
27,1010.5,78,27.19,12.4164
26.8,1010.4,77.6,27.12,12.9456
26.8,1010.2,77.6,27.11,13.9104
27,1010.1,79.5,27.09,14.85
26.8,1010.1,78,27.09,15.282
27,1010.1,77,27.07,15.0732
26.9,1010.1,78.4,27.04,14.436
26.9,1010.1,79,27.03,14.184
26.9,1010.1,78.8,27.02,15.0156
26.9,1010.1,79.2,26.99,15.4404
26.8,1010.1,79,27.01,15.4008
27,1010,79.8,27.01,13.9896
26.9,1010.1,79.4,27.01,12.4776
26.8,1010.1,79.5,26.99,13.626
27,1010,78.9,26.99,12.888
27.1,1009.9,79.6,26.99,14.9508
27.1,1009.8,80.4,26.99,15.822
27,1009.9,79,26.99,15.552
26.9,1009.9,78.7,26.99,14.9076
27,1009.9,79.8,26.99,14.4684
27,1010.1,80.6,26.99,14.994
27.2,1010.1,81.1,26.99,15.678
27,1010.1,80,26.99,15.7788
27,1010.1,80.7,26.98,16.2036
27,1010.2,79.9,26.95,16.0956
27,1010.2,80.9,26.9,17.3232
27,1010.3,81.3,26.86,17.4816
27,1010.3,80.8,26.86,20.1204
27.1,1010.4,81.3,26.83,19.9656
26.9,1010.6,81.3,26.82,20.16
27.1,1010.7,82.4,26.82,20.4948
27,1010.9,81.9,26.83,22.6944
26.9,1011,81.3,26.83,21.5352
27,1011.1,83.6,26.82,18.9612
26.8,1011,84,26.83,20.3616
26.9,1011.1,83.7,26.83,19.2924
26.7,1011.2,84.8,26.84,17.2368
26.9,1011.3,85.6,26.84,14.454
26.9,1011.3,86.4,26.84,14.8428
26.7,1011.3,85.5,26.84,17.5356
27,1011.5,84,26.84,19.7676
26.9,1011.6,84.4,26.84,19.3104
27.1,1011.8,84.8,26.84,18.9252
27.1,1012.2,85.4,26.84,15.5376
27,1012.3,84.1,26.84,16.4664
27.1,1012.2,84.3,26.84,17.1108
27.1,1012.3,84.9,26.83,18.3564
27.1,1012.3,84.9,26.84,18.4464
26.9,1012.3,84.2,26.84,18.486
26.9,1012.3,84.5,26.83,18.8064
26.9,1012.2,85.5,26.82,18.684
27,1012.2,86.1,26.82,18.7344
26.8,1012,85.9,26.83,18.4932
26.9,1011.8,86.8,26.83,20.1312
26.8,1011.7,85.1,26.84,20.304
26.9,1011.7,85.5,26.84,19.422
26.9,1011.6,85.8,26.84,18.2844
26.8,1011.3,86.8,26.84,20.0664
26.8,1011.3,86.2,26.84,19.1844
26.9,1011.2,86.5,26.84,16.6968
26.8,1011,87.1,26.84,16.0452
26.6,1010.8,85,26.84,17.46
26.8,1010.5,86.7,26.84,19.3752
26.7,1010.5,86.5,26.84,19.4724
26.7,1010.6,86.8,26.84,17.0964
26.8,1010.8,88,26.84,14.994
26.6,1010.8,87.4,26.85,13.8888
26.7,1010.7,88.5,26.86,13.6296
26.8,1010.5,88,26.85,14.022
26.7,1010.5,87.7,26.84,13.2264
26.6,1010.5,86.7,26.82,12.4632
26.7,1010.2,87.6,26.81,13.5864
26.8,1010.2,87.8,26.8,13.3416
26.7,1010.2,86.5,26.8,13.554
26.7,1010.1,85.4,26.79,12.5424
26.5,1010,84.7,26.8,13.9392
26.6,1009.9,87.1,26.79,12.7656
26.3,1009.9,87.4,26.76,13.1148
26.1,1009.8,88.2,26.76,11.3868
26.1,1009.7,88.5,26.76,9.6192
26.1,1009.7,88.7,26.76,10.3968
26.5,1009.7,88.2,26.76,9.576
26.6,1009.8,88.4,26.76,9.9252
26.6,1009.8,88,26.77,11.79
26.7,1009.8,86.8,26.75,14.7852
26.8,1009.8,86.3,26.75,16.6608
26.9,1009.9,86.8,26.75,16.0596
26.8,1010.1,86,26.75,15.786
26.8,1010.2,86.3,26.76,15.7392
26.8,1010.2,85.6,26.76,15.4476
26.9,1010.3,85.1,26.74,15.6096
27,1010.3,86.4,26.72,13.986
26.9,1010.3,86.1,26.72,14.112
26.9,1010.3,86.6,26.75,16.0236
26.8,1010.4,86,26.74,16.1244
26.9,1010.4,85.4,26.75,15.3936
26.9,1010.6,85.5,26.76,15.6204
27,1010.7,85.5,26.76,13.446
27,1010.8,87.1,26.76,13.9824
27.1,1010.8,86.4,26.72,15.4872
26.9,1010.9,86.2,26.73,17.64
27,1010.9,86.7,26.75,15.9012
27,1011.1,86.6,26.74,16.4016
27,1011.2,85.9,26.74,15.7752
27,1011.3,86.6,26.75,16.4196
27.1,1011.5,86.4,26.76,17.0748
27.2,1011.7,86.2,26.79,15.5088
27,1011.7,86.1,26.79,16.9992
27.1,1011.8,85.5,26.79,18.6912
27.1,1011.8,86,26.81,18.8064
27.1,1011.8,86,26.84,18.9036
27.2,1011.8,86.8,26.89,18.666
27.1,1011.7,86.5,26.92,19.3896
27.1,1011.9,85.4,26.92,18.4392
27.2,1011.9,85.2,26.93,17.2512
27.2,1011.6,85.9,26.96,17.0532
27.2,1011.6,85.6,26.97,17.0136
27.2,1011.9,85.6,26.99,14.814
27.4,1011.8,87.2,26.99,15.1128
27.3,1011.8,86,27.03,13.5036
27.2,1011.9,86.1,27.03,13.8348
27.3,1012,85.6,27.06,13.9176
27.3,1012,85.8,27.06,14.0364
27.3,1011.8,84.6,27.07,14.004
27.4,1011.9,84.7,27.09,13.788
27.5,1011.7,84.9,27.09,13.9176
27.4,1011.6,84.3,27.11,14.3064
27.5,1011.5,84.4,27.12,14.3532
27.4,1011.3,84.8,27.12,14.508
27.5,1011.2,84.1,27.15,14.472
27.5,1011.1,84.3,27.15,14.472
27.4,1010.7,85.7,27.15,15.948
27.4,1010.3,84.6,27.17,16.6716
27.5,1010.2,84.8,27.19,16.272
27.4,1009.9,84.1,27.22,17.37
27.2,1009.7,84.5,27.22,17.1576
27.3,1009.5,83.4,27.22,17.4636
27.4,1009.4,84.2,27.23,15.4584
27.3,1009.2,83.7,27.25,16.2036
27.4,1009.1,83.9,27.25,15.5736
27.4,1009,84.3,27.25,13.896
27.5,1008.9,84.7,27.28,13.6764
27.4,1008.6,84.8,27.28,13.7448
27.4,1008.6,83.7,27.28,14.4648
27.5,1008.8,83.9,27.29,14.5116
27.4,1008.8,84,27.31,13.77
27.5,1008.6,84.6,27.31,13.3812
27.5,1008.4,84.4,27.29,11.8692
27.4,1008.6,84.3,27.27,11.2896
27.3,1008.4,83.1,27.27,12.3588
27.6,1008.4,85.1,27.28,14.0004
27.4,1008.1,83.7,27.3,13.8204
27.5,1008.3,84.6,27.31,12.0348
27.4,1008.3,84.8,27.32,13.698
27.4,1008.3,85,27.33,12.8484
27.4,1008.3,84.9,27.35,11.2932
27.3,1008.4,84.1,27.36,10.3644
27.3,1008.5,84.4,27.35,9.2736
27.4,1008.5,83.8,27.36,9.6228
27.4,1008.6,84.7,27.35,9.7596
27.5,1008.7,84.3,27.36,7.8552
27.5,1008.9,84,27.36,6.0912
27.5,1008.7,84.6,27.36,6.4476
27.4,1008.4,83.9,27.34,6.2928
27.5,1008.5,84.5,27.32,8.7912
27.5,1008.1,84.1,27.31,8.9892
27.6,1008.5,86.5,27.3,12.96
27.5,1008.6,85.9,27.31,13.3128
27.3,1008.8,84.4,27.31,12.4776
27.5,1008.5,85.5,27.29,15.3936
27.7,1008.7,86.5,27.27,16.4952
27.4,1009.1,85.9,27.29,14.6556
27.5,1009,85.2,27.27,12.9744
27.4,1009.1,86.9,27.24,13.5108
27.2,1009.2,87.7,27.24,13.6512
27.3,1009.4,87.2,27.24,14.112
27.4,1009.4,87.4,27.22,15.5088
27.5,1009.5,87,27.24,17.9424
27.5,1009.9,86,27.23,17.082
27.6,1010.1,86.8,27.23,16.0236
27.4,1010.1,85.7,27.22,16.3548
26.9,1010.3,85.8,27.21,19.1628
26.1,1010.1,89.2,27.22,28.5372
25.9,1010.2,90.2,27.22,31.212
25.8,1010.4,90.6,27.21,31.176
25.8,1010.3,88.9,27.21,30.96
26.1,1010.6,88.8,27.22,31.572
25.9,1010.7,88,27.21,30.42
25.6,1010.1,89.4,27.21,32.184
25.9,1010.2,91.1,27.21,33.516
25.8,1010.2,91,27.2,38.016
25.6,1010.5,91.4,27.17,38.34
25.4,1010.1,91.9,27.18,39.24
25.5,1010.6,92.3,27.18,36.972
24.7,1010.2,92.7,27.17,39.96
24,1010.9,95.4,27.17,35.856
23.9,1011.1,96,27.17,32.796
24,1010.9,98.1,27.17,36.972
24.2,1010.8,97.9,27.16,37.224
24.1,1010.8,97.6,27.14,34.38
23.8,1010.8,97.4,27.13,35.784
23.6,1010.5,98.5,27.11,33.624
24.2,1010.2,98.1,27.1,31.644
24,1010.1,97.1,27.09,33.876
24,1010.2,97.1,27.07,28.98
24.2,1010.1,94.8,27.06,26.4816
24.6,1010.5,91.3,27.05,26.1108
24.8,1010.1,89.1,27.05,27.3564
25.2,1010,88.4,27.05,25.5492
25.1,1009.7,90,27.04,27.6984
24.9,1009.3,88.4,27.04,27.882
25.2,1009.2,91.6,27.04,27.9792
25,1009,88.8,27.04,27.504
24.9,1009.1,87.9,27.03,26.5356
25,1008.9,87.7,27.03,28.2348
25.3,1008.9,89.1,27.03,30.744
25.4,1009.1,90.7,27.03,30.42
25.2,1008.8,90.1,27.03,31.212
25.1,1008.6,91.6,27.03,30.852
25.2,1008.4,90.3,27.02,31.32
25.3,1008,90.1,27.02,29.7
25.1,1007.9,87.7,27.01,33.444
25.2,1008,86.5,27.01,31.284
25.2,1008,86.7,27,28.4328
25.2,1008.1,85.7,27,27.2484
25.2,1008.3,85.8,27,26.784
25.3,1008.3,86.6,27,24.4404
25.2,1008.4,85.9,27,22.338
25.3,1008.4,85.8,27.01,20.5524
25.4,1008.3,85.5,27.01,19.9116
25.6,1008.4,88.1,27,19.08
25.7,1008.8,87.1,27.01,22.356
25.7,1008.8,85.1,27.01,24.408
25.6,1008.8,84,27.01,28.6524
25.6,1008.8,85.7,27.01,28.0728
25.6,1009.1,80.8,27,27.8712
25.6,1009.3,81.7,27,27.2772
25.6,1009.4,83,26.99,26.4168
25.7,1009.4,83.3,27,23.616
25.5,1009.5,77.3,26.99,22.8852
25.5,1009.7,78.7,26.99,23.0364
25.5,1009.6,81.2,26.99,22.0788
25.7,1009.8,83.4,26.99,22.0104
25.7,1009.9,81,27,20.4012
25.7,1010.1,79.2,27,18.4716
25.7,1010.2,79.9,27.01,18.2412
25.8,1010.2,81.1,27.01,19.728
25.8,1010.5,83.1,27.02,20.2212
25.5,1010.7,82.7,27.02,21.2544
25.5,1010.9,83,27.04,20.4444
25.5,1011,80.7,27.04,20.5992
25.6,1011.2,79.7,27.05,18.72
25.7,1011.3,79.4,27.05,16.9524
25.8,1011.3,80.3,27.02,17.4312
25.7,1011.4,78.9,27.03,17.3448
25.9,1011.3,79.1,27.05,16.2864
25.9,1011.3,78.7,27.08,16.6464
25.9,1011.3,78.3,27.07,17.1108
25.9,1011.1,78,27.07,18.0612
26,1011.1,78.1,27.05,17.1324
25.9,1011.2,78.5,27.06,18.9576
25.9,1011.1,77.8,27.09,18.0396
25.8,1011.1,78,27.09,17.5392
25.9,1011.2,77,27.09,16.02
25.9,1011.1,77.7,27.1,15.1776
25.9,1011.1,77.2,27.06,12.906
25.9,1010.9,78.2,27.06,12.3372
25.9,1010.6,78,27.09,15.1632
25.9,1010.4,77.7,27.12,15.5592
25.9,1010.2,79,27.12,15.1416
26,1010.4,78.6,27.12,14.9724
26,1010.7,76.9,27.12,11.8548
26.1,1010.5,75.4,27.11,9.2268
26.4,1010.3,76.2,27.12,4.8816
26.1,1010.1,75.6,27.15,7.7472
26.3,1009.9,75.9,27.17,7.9416
26.2,1009.7,75.8,27.19,7.4736
26.3,1009.7,77.6,27.17,6.3972
26.2,1009.5,76.5,27.12,7.722
26.1,1009.4,75.9,27.12,7.7724
26.2,1009.4,75.4,27.12,7.3764
26.2,1009.3,76.2,27.12,8.208
26.1,1009.3,75.1,27.09,9.0828
26.2,1008.8,76.4,27.09,10.5696
26.1,1008.6,78.9,27.12,12.1896
25.8,1008.6,80.1,27.12,18.1836
25.6,1008.6,81.9,27.12,24.1776
23.5,1008.4,90.8,27.12,43.272
22.6,1008.6,95.8,27.12,51.84
22.3,1008,94.9,27.15,55.08
22.2,1008.1,93.5,27.18,43.848
22.2,1008.4,93.8,27.19,35.928
22.7,1008.4,89,27.16,33.048
22.5,1008.5,80.4,27.05,32.544
22.7,1008.3,84.2,26.94,25.686
22.7,1008.6,84,26.84,22.1868
22.5,1008.3,82.2,26.79,20.4588
22.6,1008.1,85.1,26.84,22.6296
23.1,1008.1,88.5,26.95,23.9112
23.1,1007.7,87.9,27,30.492
23.3,1006.9,88.6,27.03,33.912
23.5,1006.4,89.5,27.08,34.704
23.1,1005.9,84.8,27.09,40.356
23.8,1005.9,86.6,26.88,36.864
23.8,1006.3,81.5,26.75,32.328
24.1,1006.6,79.5,26.71,33.84
24.3,1007,79.2,26.68,31.896
24.6,1007.3,78.9,26.64,27.1692
24.7,1007.6,78.2,26.64,25.2468
24.6,1008,76,26.64,25.7436
24.8,1008.3,79.6,26.64,23.5872
24.6,1008.3,77.4,26.67,24.5124
24.6,1008,78,26.69,27.072
24.7,1008,81,26.68,27.7056
24.6,1007.6,82.3,26.68,27.8604
24.5,1007.7,82.1,26.68,29.664
24.2,1007.6,82.5,26.68,34.956
24.1,1007.2,82.7,26.66,36.54
24.1,1007,81.5,26.71,33.984
24.1,1007.3,82.7,26.71,31.32
24.1,1007.7,80.9,26.71,29.376
24.2,1008.2,79.1,26.71,23.1552
24.6,1008,78.9,26.74,20.2392
24.8,1008,77.6,26.75,22.2624
24.6,1008.4,75.6,26.74,21.4596
25.1,1008.3,74.5,26.74,21.6216
25.4,1008.3,73,26.75,18.4176
25.5,1008.4,72.6,26.76,16.848
25.5,1008.5,71.7,26.77,14.58
25.6,1009.1,71.7,26.77,11.016
25.6,1009.3,70.4,26.77,4.8384
25.7,1009.5,71.7,26.78,5.6808
25.7,1009.7,71.3,26.77,6.8724
25.7,1009.9,71,26.77,6.66
25.7,1009.8,71.7,26.78,4.608
25.7,1009.5,73.2,26.78,3.4848
25.6,1009.6,73.1,26.78,5.9796
25.5,1009.6,72.7,26.77,4.284
25.5,1009.3,73.5,26.79,5.3856
25.4,1009.4,73.5,26.78,1.9728
25.5,1009.7,73.6,26.78,2.6208
25.7,1009.9,75.4,26.78,9.0396
25.5,1009.9,73.3,26.76,10.1052
25.5,1009.8,73.7,26.75,6.4008
25.6,1009.8,74.5,26.74,8.9244
25.5,1009.8,74.3,26.74,9.2052
25.5,1009.7,76.1,26.74,7.9164
25.4,1009.7,75.9,26.74,7.1496
25.4,1009.5,76.3,26.72,5.4612
25.3,1009.4,76,26.73,5.0688
25.2,1009.3,76.5,26.71,2.7252
25.2,1009.2,76.4,26.71,1.0296
25.2,1009.1,77,26.71,1.0044
25.2,1009.2,76.4,26.71,2.0412
25.2,1008.7,76.7,26.71,3.114
25.2,1008.5,76.9,26.71,1.0584
25.1,1008.3,77.2,26.71,3.0456
25.2,1008.3,76.9,26.71,4.734
25.2,1008.1,77.2,26.71,4.3704
25.2,1007.9,77,26.71,6.66
25.2,1007.8,77.1,26.71,5.1912
25.1,1007.7,77.1,26.71,3.6252
25.1,1007.3,77.5,26.71,2.6856
25.1,1007.4,77.6,26.72,3.0744
25.2,1007.3,78.1,26.71,2.1276
25.1,1007.2,77,26.71,6.192
25.1,1007,76.5,26.71,5.5476
25.2,1006.9,75.5,26.73,6.5844
25.2,1007,75.3,26.75,6.7248
25.2,1006.8,75.2,26.74,5.2596
25.2,1006.8,75.7,26.73,5.1588
25.2,1006.9,75,26.72,7.3944
25.3,1006.8,76.2,26.71,8.0712
25.3,1006.7,76.9,26.71,10.4544
25.2,1006.7,77,26.71,10.6092
25.1,1006.7,76.5,26.71,11.4336
25.1,1006.7,75.4,26.71,10.8432
25.2,1006.8,76.1,26.71,11.3868
25.3,1007,75.2,26.71,12.0708
25.2,1007.2,75.1,26.71,13.3056
25.3,1007.3,73.1,26.71,13.6584
25.3,1007.2,73.7,26.71,14.58
25.4,1007.3,74.8,26.71,14.5008
25.4,1007.3,74.7,26.72,14.472
25.5,1007.5,75.1,26.72,13.7988
25.5,1007.7,75.6,26.72,13.752
25.4,1007.8,76.5,26.71,13.968
25.4,1008,76.9,26.72,13.2984
25.5,1007.9,76.4,26.72,13.9032
25.6,1008,78.5,26.72,15.0192
25.6,1008.1,78.3,26.72,15.084
25.5,1008.2,76.6,26.74,16.2648
25.5,1008.4,75.5,26.74,15.4728
25.6,1008.5,76.4,26.75,14.0976
25.6,1008.6,77.3,26.76,15.1956
25.7,1008.7,77.6,26.76,13.302
25.7,1008.8,77.5,26.76,13.968
25.7,1008.8,78.8,26.78,14.4396
25.7,1008.8,78.5,26.79,14.0004
25.8,1008.8,79,26.8,14.3496
25.7,1008.8,79.2,26.8,15.2892
25.8,1008.7,79.1,26.8,15.6636
25.8,1008.7,78.2,26.79,15.5592
25.9,1008.7,79.1,26.8,16.938
25.9,1008.6,78.9,26.8,17.5392
25.9,1008.7,78.1,26.8,15.534
25.8,1008.7,77.7,26.81,13.5792
25.9,1008.5,77.6,26.83,13.158
26,1008.4,77.6,26.86,13.1508
26.1,1008.3,80.1,26.88,12.9816
25.9,1008.1,79.3,26.9,15.4152
25.9,1008.1,80.2,26.91,15.5664
25.8,1008,79.9,26.95,16.2792
25.8,1007.9,79.7,26.93,16.4808
25.8,1007.9,80.3,26.96,15.2136
25.8,1007.8,81.3,26.97,14.6052
25.8,1007.7,80.6,26.97,14.994
25.8,1007.7,81.3,26.99,13.5432
25.8,1007.6,81.2,26.99,11.1744
25.8,1007.6,81.9,26.99,10.0512
25.9,1007.5,81.3,26.99,9.4716
25.9,1007.2,81.8,27.01,7.4268
25.9,1007.2,81.8,27.02,6.5124
26,1007,81.5,27.03,4.3848
26,1006.8,81.4,27.03,6.3288
26.1,1006.7,81.5,27.03,4.4064
26.2,1006.6,79.6,27.04,4.446
26.3,1006.5,79.7,27.06,3.7224
26.1,1006.2,78.8,27.06,5.238
26.7,1006.2,78.2,27.07,1.8252
26.6,1006,78,27.08,3.4524
27,1005.9,77.3,27.09,1.4328
27,1005.8,76.9,27.09,1.6128
27.6,1005.7,76.9,27.09,0.5904
26.9,1005.6,76.3,27.08,1.6344
27.1,1005.5,76.2,27.06,1.0656
27.8,1005.5,73.9,27.07,1.0512
27.5,1005.4,73.4,27.07,1.2168
26.5,1005.4,78,27.06,5.0328
26.2,1005.3,79.7,27.04,6.1308
26.2,1005.3,79.8,27.04,7.6464
26.1,1005.3,80.3,27.03,8.766
26.2,1005.3,80.4,27.01,9.5976
26.2,1005.2,80.4,27.01,10.1808
26.2,1005.2,80.6,26.99,10.7532
26.2,1005.1,81.5,26.99,11.916
26.3,1005,81.8,26.97,14.346
26.3,1005,81.5,26.98,15.9444
26.3,1004.8,81.7,26.96,17.9676
26.4,1004.9,82.1,26.98,19.4076
26.4,1004.9,80.4,26.99,20.6316
26.4,1004.9,81,26.99,20.1204
26.5,1005,81.7,26.99,20.502
26.5,1005,82.4,26.99,21.3876
26.5,1005.1,82.4,26.99,20.4372
26.4,1005.1,82.4,26.98,21.1752
26.5,1005.2,82.5,26.98,20.5128
26.5,1005.2,82.9,26.97,21.7116
26.5,1005.3,83.2,26.97,22.608
26.5,1005.3,81.9,26.96,23.256
26.4,1005.4,80.9,26.96,23.3676
26.5,1005.4,83.1,26.95,25.1712
26.5,1005.5,82.7,26.95,24.6348
26.4,1005.6,83.8,26.92,25.7904
26.5,1005.7,83,26.89,25.7904
26.4,1005.7,82.2,26.85,28.4724
26.5,1005.9,83.7,26.85,29.304
26.4,1005.9,81.5,26.85,30.384
26.5,1005.9,81,26.85,31.104
26.5,1005.9,81.7,26.85,30.816
26.5,1006,81.3,26.85,30.96
26.5,1006.1,80,26.85,30.456
26.6,1006.2,80.5,26.85,29.988
26.5,1006.5,81.8,26.85,28.0728
26.5,1006.8,80.8,26.85,25.9056
26.5,1007,80.7,26.85,24.1596
26.5,1007,80.2,26.85,22.5864
26.6,1007.2,81.2,26.85,21.1176
26.6,1007.3,81.1,26.83,19.8612
26.5,1007.4,81.3,26.8,19.116
26.5,1007.6,80.7,26.8,18.7128
26.6,1007.7,80.9,26.79,16.83
26.5,1007.7,81.5,26.78,16.3764
26.5,1007.7,82.3,26.75,16.2756
26.5,1007.9,81.2,26.73,15.8976
26.6,1008,81.2,26.72,14.6664
26.6,1007.9,81.5,26.71,14.0868
26.6,1007.8,80.7,26.71,14.2308
26.5,1007.7,80.1,26.71,16.1784
26.5,1007.7,79.6,26.71,15.0768
26.5,1007.7,79.3,26.72,13.5252
26.5,1007.7,80,26.72,13.32
26.5,1007.6,78.8,26.72,12.3012
26.6,1007.4,79.5,26.74,13.734
26.5,1007.4,79.3,26.75,11.8764
26.6,1007.2,79.4,26.76,12.1572
26.4,1007.3,79.5,26.75,12.1428
26.5,1007.3,79.2,26.74,10.6056
26.4,1007.3,78.8,26.74,8.1648
26.5,1007.2,80.3,26.72,6.5628
26.4,1007.1,79.2,26.69,7.6752
26.5,1007,79.8,26.66,8.37
26.4,1006.9,79.6,26.63,8.892
26.3,1006.9,78.9,26.65,7.6104
26.4,1006.8,78.1,26.64,7.6176
26.5,1006.6,79.3,26.66,9.1584
26.4,1006.5,79.6,26.66,10.3752
26.3,1006.5,79.1,26.66,10.6524
26.4,1006.3,80.2,26.65,10.0404
26.3,1006.3,81.2,26.66,9.7488
26.3,1006.4,81,26.66,10.5192
26.3,1006.3,80.9,26.71,10.3068
26.3,1006.3,81.4,26.74,9.8388
26.3,1006.1,81,26.79,10.9224
26.3,1006.1,81.8,26.8,9.7884
26.2,1006.2,80.7,26.83,10.188
26.3,1006.1,80.9,26.85,10.5732
26.2,1006.3,80.6,26.85,12.5568
26.2,1006.3,79.8,26.83,12.1392
26.2,1006.4,80.1,26.75,12.0492
26.2,1006.4,80.7,26.75,12.9672
26.3,1006.5,80.4,26.75,12.0204
26.1,1006.6,80.1,26.76,13.8384
26.2,1006.6,79.4,26.8,14.8284
26.3,1006.6,80,26.8,14.8392
26.2,1006.7,79.5,26.84,14.958
26.3,1006.9,79.3,26.85,15.5196
26.2,1006.9,77.4,26.88,16.0308
26.3,1007.1,78.1,26.92,15.2712
26.4,1007.1,80.4,26.92,14.9184
26.4,1007.4,78.4,26.93,13.7592
26.4,1007.4,79.4,26.95,14.382
26.4,1007.6,78.1,26.96,13.338
26.4,1007.8,77.8,26.96,12.978
26.6,1008,78.2,26.98,11.6424
26.6,1008.3,77.8,26.98,11.8116
26.6,1008.4,77.7,26.98,12.6648
26.7,1008.5,77.8,27,11.7756
26.6,1008.6,77.8,27,10.8288
26.6,1008.6,77,27,11.0196
26.7,1008.7,77,26.98,11.2212
26.8,1008.8,78,26.97,10.2024
26.8,1009,76.1,26.97,11.5956
26.9,1009.1,76.3,26.98,12.6252
26.8,1009.1,78.1,26.98,13.5972
26.8,1009.1,79.6,26.98,12.9924
26.8,1009.1,79.1,26.99,14.1948
26.8,1009.1,77.8,27,14.5692
26.9,1009.1,77.9,26.99,13.7988
26.8,1009,77.8,27.01,13.3056
26.9,1008.9,78,27.01,14.3784
26.9,1008.9,77,27.01,14.6628
26.8,1008.9,78.5,27.02,15.8652
26.8,1008.8,78.4,27.03,16.398
26.8,1008.8,77.1,27.03,17.7588
26.9,1008.8,78.6,27.04,16.9524
26.8,1008.7,78.6,27.06,16.3188
26.9,1008.6,77.8,27.07,14.6988
26.9,1008.4,77,27.08,12.906
26.9,1008.3,76.5,27.09,12.9852
26.9,1008.2,77.3,27.09,14.4972
26.9,1008.1,77,27.11,14.9796
26.9,1008,79.4,27.11,15.2028
27,1007.8,78.7,27.13,14.6664
26.9,1007.7,78,27.17,15.7176
26.9,1007.4,78.6,27.19,15.5052
27,1007.2,77.4,27.19,16.866
27,1007,76.4,27.19,17.0352
27,1006.7,77.6,27.23,17.1468
27,1006.5,76,27.25,15.4224
26.9,1006.3,77.2,27.24,16.0884
27,1006,77.6,27.22,16.4088
27,1005.8,77,27.19,16.6032
27,1005.7,76.9,27.19,16.1532
27,1005.5,76.9,27.11,14.6772
27.1,1005.3,78.7,26.94,12.24
27,1005.2,78.8,26.87,12.0744
27.1,1005.1,77.7,26.83,11.5956
27,1005.1,79,26.82,13.0608
27.1,1005,77.8,26.82,13.0068
27.1,1005,77.6,26.9,13.1148
27.1,1004.9,79.3,26.97,13.3524
27.1,1004.8,77.3,27.06,14.0976
27.1,1004.8,79.2,27.14,15.1884
27.1,1004.7,78.4,27.16,14.4252
27.1,1004.7,79.5,27.18,14.7996
27.1,1004.6,78.2,27.19,14.5224
27.2,1004.5,80,27.19,14.1588
27.2,1004.4,79.5,27.19,15.066
27.1,1004.5,79.4,27.19,15.2748
27.1,1004.5,78.6,27.2,15.5664
27.1,1004.3,79,27.22,16.0272
27.1,1004.3,78.5,27.15,17.6796
27.1,1004.4,78.8,26.94,17.8704
27.1,1004.5,80.3,26.7,18.2736
27.1,1004.7,79.5,26.67,18.4572
27.2,1004.7,79.8,26.64,18.378
27.1,1004.8,78.9,26.61,18.216
27.1,1004.9,80.1,26.56,16.6068
27.1,1004.9,80.3,26.61,17.9964
27.1,1005.1,79.7,26.63,18.2664
27.1,1005.3,80.8,26.53,17.082
27.1,1005.5,80.3,26.51,17.6364
27.1,1005.5,80.5,26.56,18.2592
27,1005.6,79.6,26.66,17.6328
27.1,1005.7,79.9,26.76,16.9812
27.2,1005.8,80.6,26.84,16.7616
27.2,1006,80.4,26.86,14.0688
27.2,1006,80.4,26.88,13.9752
27.1,1006,80,26.89,14.5296
27.1,1006.1,79,26.89,15.3612
27.3,1006.2,80,26.92,16.1532
27.2,1006.4,79.5,26.93,14.5944
27.2,1006.5,80,26.95,15.4656
27.3,1006.5,79.9,26.98,16.6176
27.2,1006.8,79.2,27,16.974
27.3,1007,79.6,27.01,17.4528
27.4,1007,81.4,27.01,15.948
27.2,1007.1,79.8,27.02,16.3296
27.3,1007.2,79.8,27.05,15.7284
27.2,1007.3,80,27.04,15.264
27.2,1007.4,80.3,27.04,16.9812
27.3,1007.6,80.1,27.05,16.3728
27.2,1007.6,80.1,27.05,18.36
27.2,1007.6,80.5,27.06,18.8964
27.3,1007.6,81.7,27.08,20.4588
27.3,1007.6,80.6,27.09,20.3148
27.2,1007.7,79.9,27.09,20.2896
27.3,1007.6,80.1,27.09,21.6936
27.2,1007.6,81,27.09,21.7116
27.3,1007.6,80.1,27.1,23.328
27.2,1007.6,79.5,27.11,22.7844
27.3,1007.4,81.3,27.11,23.3136
27.3,1007.5,81.1,27.11,22.716
27.2,1007.4,80.3,27.11,21.3408
27.2,1007.4,80.6,27.12,21.5856
27.2,1007.4,81.2,27.12,21.5028
27.2,1007.3,81.6,27.11,21.0096
27.1,1007.2,82.1,27.11,20.9052
27.2,1007.2,82.5,27.11,20.7612
27.1,1007.1,81.6,27.11,20.8008
27.1,1007,81.9,27.11,21.5928
27.1,1006.9,83,27.11,20.2644
27.1,1006.8,83.1,27.11,20.826
27,1006.7,82.8,27.11,20.4444
27.1,1006.7,82.5,27.12,21.87
27,1006.5,82.2,27.12,20.9952
27.1,1006.3,82.9,27.13,21.5964
27.1,1006.3,82.3,27.13,21.5964
27,1006.2,82.8,27.12,21.51
27,1006.2,81.9,27.12,21.654
27.1,1006.2,82.9,27.11,21.114
27.1,1006.1,81.8,27.11,21.6324
27.2,1006,81.9,27.11,21.8052
27.3,1006,81.5,27.06,20.0556
27.1,1005.9,82.2,27.05,20.3688
27.1,1006,83.4,27.05,20.5884
27,1006,82.5,27.05,20.3292
27.2,1006,83,27.05,21.9312
